ACBK1g00135,.,.
ACBK1g00136,.,Aru-b01-000116
ACBK1g00137,.,Aru-b01-000117
ACBK1g00138,.,Aru-b01-000118
ACBK1g00139,Aru-a01-003080,Aru-b01-000119
ACBK1g00140,.,.
ACBK1g00141,Aru-a01-003079,Aru-b01-000120
ACBK1g00142,.,.
ACBK1g00143,Aru-a01-003078,Aru-b01-000123
ACBK1g00144,.,Aru-b01-000125
ACBK1g00145,Aru-a01-003076,Aru-b01-000126
ACBK1g00146,.,.
ACBK1g00147,Aru-a01-003075,Aru-b01-000127
ACBK1g00148,Aru-a01-003074,Aru-b01-000128
ACBK1g00149,.,Aru-b01-000129
ACBK1g00150,.,Aru-b01-000130
ACBK1g00151,.,Aru-b01-000131
ACBK1g00152,.,Aru-b01-000133
ACBK1g00153,.,.
ACBK1g00154,.,.
ACBK1g00155,.,Aru-b01-000134
ACBK1g00156,Aru-a01-003072,Aru-b01-000135
ACBK1g00157,.,Aru-b01-000136
ACBK1g00158,Aru-a01-003071,.
ACBK1g00159,Aru-a01-003070,Aru-b01-000137
ACBK1g00160,Aru-a01-003069,Aru-b01-000139
ACBK1g00161,.,.
ACBK1g00162,Aru-a01-003068,Aru-b01-000140
ACBK1g00163,Aru-a01-003067,Aru-b01-000141
ACBK1g00164,.,.
ACBK1g00165,.,Aru-b01-000142
ACBK1g00166,.,.
ACBK1g00167,.,Aru-b01-000143
ACBK1g00168,.,Aru-b01-000144
ACBK1g00169,.,.
ACBK1g00170,.,.
ACBK1g00171,Aru-a01-003065,Aru-b01-000146
ACBK1g00172,Aru-a01-003064,Aru-b01-000147
ACBK1g00173,.,.
ACBK1g00174,.,.
ACBK1g00175,.,.
ACBK1g00176,.,.
ACBK1g00177,Aru-a01-003062,Aru-b01-000148
ACBK1g00178,Aru-a01-003061,Aru-b01-000149
ACBK1g00179,.,.
ACBK1g00180,Aru-a01-003060,.
ACBK1g00181,Aru-a01-003059,Aru-b01-000150
ACBK1g00182,Aru-a01-003058,Aru-b01-000151
ACBK1g00183,Aru-a01-003057,.
ACBK1g00184,Aru-a01-003056,Aru-b01-000152
ACBK1g00185,.,Aru-b01-000153
ACBK1g00186,Aru-a01-003055,Aru-b01-000154
ACBK1g00187,Aru-a01-003054,Aru-b01-000156
ACBK1g00188,Aru-a01-003053,Aru-b01-000157
ACBK1g00189,.,.
ACBK1g00190,Aru-a01-003052,Aru-b01-000159
ACBK1g00191,Aru-a01-003051,Aru-b01-000161
ACBK1g00192,.,Aru-b01-000162
ACBK1g00193,Aru-a01-003050,Aru-b01-000163
ACBK1g00194,.,.
ACBK1g00195,Aru-a01-003049,Aru-b01-000165
ACBK1g00196,.,.
ACBK1g00197,.,Aru-b01-000167
ACBK1g00198,Aru-a01-003047,Aru-b01-000168
ACBK1g00199,Aru-a01-003046,Aru-b01-000169
ACBK1g00200,.,Aru-b01-000170
ACBK1g00201,.,.
ACBK1g00202,Aru-a01-003045,.
ACBK1g00203,.,.
ACBK1g00204,Aru-a01-003044,Aru-b01-000171
ACBK1g00205,Aru-a01-003042,.
ACBK1g00206,Aru-a01-003041,Aru-b01-000173
ACBK1g00207,Aru-a01-003039,.
ACBK1g00208,Aru-a01-003038,Aru-b01-000174
ACBK1g00209,.,Aru-b01-000175
ACBK1g00210,Aru-a01-003037,Aru-b01-000176
ACBK1g00211,Aru-a01-003036,Aru-b01-000181
ACBK1g00212,Aru-a01-003035,Aru-b01-000182
ACBK1g00213,Aru-a01-003033,Aru-b01-000184
ACBK1g00214,Aru-a01-003032,.
ACBK1g00215,Aru-a01-003031,.
ACBK1g00216,Aru-a01-003030,Aru-b01-000186
ACBK1g00217,.,.
ACBK1g00218,Aru-a01-003029,Aru-b01-000187
ACBK1g00219,.,Aru-b01-000188
ACBK1g00220,.,.
ACBK1g00221,.,.
ACBK1g00222,Aru-a01-003027,Aru-b01-000189
ACBK1g00223,Aru-a01-003026,Aru-b01-000190
ACBK1g00224,.,Aru-b01-000191
ACBK1g00225,Aru-a01-003025,.
ACBK1g00226,Aru-a01-003023,Aru-b01-000192
ACBK1g00227,.,.
ACBK1g00228,.,.
ACBK1g00229,Aru-a01-003022,Aru-b01-000194
ACBK1g00230,Aru-a01-003021,Aru-b01-000195
ACBK1g00231,Aru-a01-003019,Aru-b01-000197
ACBK1g00232,Aru-a01-003018,.
ACBK1g00233,Aru-a01-003017,Aru-b01-000198
ACBK1g00234,.,Aru-b01-000199
ACBK1g00235,Aru-a01-003015,Aru-b01-000201
ACBK1g00236,Aru-a01-003014,.
ACBK1g00237,Aru-a01-003012,Aru-b01-000202
ACBK1g00238,.,Aru-b01-000204
ACBK1g00239,Aru-a01-003011,Aru-b01-000205
ACBK1g00240,.,Aru-b01-000206
ACBK1g00241,Aru-a01-003010,Aru-b01-000207
ACBK1g00242,Aru-a01-003009,Aru-b01-000208
ACBK1g00243,.,Aru-b01-000209
ACBK1g00244,.,.
ACBK1g00245,.,.
ACBK1g00246,.,.
ACBK1g00247,Aru-a01-003008,.
ACBK1g00248,.,Aru-b01-000210
ACBK1g00249,Aru-a01-003007,.
ACBK1g00250,Aru-a01-003006,Aru-b01-000211
ACBK1g00251,Aru-a01-003005,Aru-b01-000212
ACBK1g00252,Aru-a01-003004,Aru-b01-000213
ACBK1g00253,.,.
ACBK1g00254,.,.
ACBK1g00255,.,.
ACBK1g00256,Aru-a01-003002,.
ACBK1g00257,Aru-a01-003001,Aru-b01-000216
ACBK1g00258,Aru-a01-003000,Aru-b01-000217
ACBK1g00259,.,Aru-b01-000218
ACBK1g00260,Aru-a01-002999,Aru-b01-000219
ACBK1g00261,Aru-a01-002998,Aru-b01-000220
ACBK1g00262,Aru-a01-002997,Aru-b01-000221
ACBK1g00263,.,Aru-b01-000222
ACBK1g00264,Aru-a01-002996,Aru-b01-000223
ACBK1g00265,Aru-a01-002995,Aru-b01-000224
ACBK1g00266,Aru-a01-002994,Aru-b01-000225
ACBK1g00267,Aru-a01-002993,Aru-b01-000226
ACBK1g00268,.,.
ACBK1g00269,Aru-a01-002992,Aru-b01-000227
ACBK1g00270,Aru-a01-002991,Aru-b01-000228
ACBK1g00271,Aru-a01-002990,.
ACBK1g00272,.,.
ACBK1g00273,Aru-a01-002989,.
ACBK1g00274,.,Aru-b01-000229
ACBK1g00275,Aru-a01-002986,Aru-b01-000230
ACBK1g00276,.,Aru-b01-000233
ACBK1g00277,.,.
ACBK1g00278,Aru-a01-002984,.
ACBK1g00279,.,.
ACBK1g00280,.,.
ACBK1g00281,.,Aru-b01-000236
ACBK1g00282,.,.
ACBK1g00283,Aru-a01-002983,.
ACBK1g00284,.,Aru-b01-000238
ACBK1g00285,Aru-a01-002982,Aru-b01-000239
ACBK1g00286,.,Aru-b01-000240
ACBK1g00287,.,.
ACBK1g00288,.,.
ACBK1g00289,.,Aru-b01-000241
ACBK1g00290,Aru-a01-002981,Aru-b01-000242
ACBK1g00291,Aru-a01-002980,Aru-b01-000243
ACBK1g00292,.,.
ACBK1g00293,Aru-a01-002979,.
ACBK1g00294,Aru-a01-002978,Aru-b01-000244
ACBK1g00295,Aru-a01-002977,.
ACBK1g00296,Aru-a01-002975,Aru-b01-000245
ACBK1g00297,Aru-a01-002974,Aru-b01-000246
ACBK1g00298,Aru-a01-002973,Aru-b01-000247
ACBK1g00299,.,.
ACBK1g00300,Aru-a01-002971,.
ACBK1g00301,.,.
ACBK1g00302,.,Aru-b01-000248
ACBK1g00303,Aru-a01-002970,Aru-b01-000249
ACBK1g00304,.,Aru-b01-000250
ACBK1g00305,Aru-a01-002968,Aru-b01-000251
ACBK1g00306,.,Aru-b01-000252
ACBK1g00307,Aru-a01-002967,Aru-b01-000253
ACBK1g00308,Aru-a01-002966,Aru-b01-000254
ACBK1g00309,.,Aru-b01-000255
ACBK1g00310,.,Aru-b01-000257
ACBK1g00311,.,Aru-b01-000258
ACBK1g00312,Aru-a01-002964,Aru-b01-000259
ACBK1g00313,Aru-a01-002963,.
ACBK1g00314,Aru-a01-002962,.
ACBK1g00315,.,.
ACBK1g00316,Aru-a01-002961,Aru-b01-000261
ACBK1g00317,.,Aru-b01-000262
ACBK1g00318,Aru-a01-002960,.
ACBK1g00319,.,.
ACBK1g00320,Aru-a01-002959,Aru-b01-000263
ACBK1g00321,Aru-a01-002958,.
ACBK1g00322,.,.
ACBK1g00323,.,.
ACBK1g00324,.,.
ACBK1g00325,.,.
ACBK1g00326,Aru-a01-002957,Aru-b01-000264
ACBK1g00327,Aru-a01-002956,Aru-b01-000265
ACBK1g00328,Aru-a01-002955,Aru-b01-000266
ACBK1g00329,Aru-a01-002954,Aru-b01-000267
ACBK1g00330,.,Aru-b01-000268
ACBK1g00331,.,.
ACBK1g00332,Aru-a01-002953,Aru-b01-000269
ACBK1g00333,Aru-a01-002952,Aru-b01-000270
ACBK1g00334,Aru-a01-002951,Aru-b01-000271
ACBK1g00335,Aru-a01-002950,Aru-b01-000272
ACBK1g00336,Aru-a01-002949,Aru-b01-000273
ACBK1g00337,Aru-a01-002947,Aru-b01-000275
ACBK1g00338,Aru-a01-002946,Aru-b01-000276
ACBK1g00339,Aru-a01-002944,Aru-b01-000277
ACBK1g00340,.,Aru-b01-000278
ACBK1g00341,Aru-a01-002943,Aru-b01-000279
ACBK1g00342,.,Aru-b01-000281
ACBK1g00343,.,.
ACBK1g00344,Aru-a01-002941,Aru-b01-000283
ACBK1g00345,.,Aru-b01-000284
ACBK1g00346,.,.
ACBK1g00347,Aru-a01-002940,Aru-b01-000285
ACBK1g00348,Aru-a01-002939,Aru-b01-000286
ACBK1g00349,Aru-a01-002938,Aru-b01-000287
ACBK1g00350,Aru-a01-002937,Aru-b01-000288
ACBK1g00351,Aru-a01-002936,Aru-b01-000289
ACBK1g00352,.,.
ACBK1g00353,.,Aru-b01-000291
ACBK1g00354,Aru-a01-002934,.
ACBK1g00355,.,.
ACBK1g00356,Aru-a01-002933,Aru-b01-000292
ACBK1g00357,.,Aru-b01-000293
ACBK1g00358,Aru-a01-002932,Aru-b01-000294
ACBK1g00359,.,.
ACBK1g00360,Aru-a01-002931,Aru-b01-000295
ACBK1g00361,Aru-a01-002930,Aru-b01-000296
ACBK1g00362,Aru-a01-002929,Aru-b01-000297
ACBK1g00363,.,Aru-b01-000298
ACBK1g00364,Aru-a01-002928,Aru-b01-000299
ACBK1g00365,Aru-a01-002927,.
ACBK1g00366,Aru-a01-002926,Aru-b01-000300
ACBK1g00367,.,Aru-b01-000301
ACBK1g00368,.,.
ACBK1g00369,.,.
ACBK1g00370,Aru-a01-002925,Aru-b01-000302
ACBK1g00371,.,.
ACBK1g00372,Aru-a01-002924,Aru-b01-000305
ACBK1g00373,Aru-a01-002923,Aru-b01-000306
ACBK1g00374,Aru-a01-002922,Aru-b01-000307
ACBK1g00375,Aru-a01-002921,Aru-b01-000308
ACBK1g00376,Aru-a01-002920,Aru-b01-000309
ACBK1g00377,.,.
ACBK1g00378,Aru-a01-002919,Aru-b01-000310
ACBK1g00379,.,.
ACBK1g00380,.,.
ACBK1g00381,Aru-a01-002917,Aru-b01-000313
ACBK1g00382,Aru-a01-002916,Aru-b01-000314
ACBK1g00383,Aru-a01-002915,Aru-b01-000315
ACBK1g00384,Aru-a01-002914,Aru-b01-000316
ACBK1g00385,Aru-a01-002913,.
ACBK1g00386,Aru-a01-002912,Aru-b01-000317
ACBK1g00387,Aru-a01-002911,Aru-b01-000318
ACBK1g00388,.,Aru-b01-000319
ACBK1g00389,Aru-a01-002910,.
ACBK1g00390,.,.
ACBK1g00391,Aru-a01-002908,.
ACBK1g00392,Aru-a01-002907,Aru-b01-000321
ACBK1g00393,.,.
ACBK1g00394,Aru-a01-002906,Aru-b01-000322
ACBK1g00395,Aru-a01-002905,Aru-b01-000323
ACBK1g00396,Aru-a01-002901,Aru-b01-000324
ACBK1g00397,Aru-a01-002900,Aru-b01-000325
ACBK1g00398,Aru-a01-002898,Aru-b01-000326
ACBK1g00399,Aru-a01-002897,Aru-b01-000327
ACBK1g00400,Aru-a01-002896,Aru-b01-000328
ACBK1g00401,Aru-a01-002895,Aru-b01-000329
ACBK1g00402,.,Aru-b01-000332
ACBK1g00403,Aru-a01-002894,.
ACBK1g00404,Aru-a01-002893,Aru-b01-000333
ACBK1g00405,Aru-a01-002891,Aru-b01-000335
ACBK1g00406,Aru-a01-002890,Aru-b01-000336
ACBK1g00407,Aru-a01-002889,Aru-b01-000337
ACBK1g00408,Aru-a01-002888,Aru-b01-000338
ACBK1g00409,.,.
ACBK1g00410,Aru-a01-002887,.
ACBK1g00411,.,.
ACBK1g00412,Aru-a01-002886,Aru-b01-000340
ACBK1g00413,Aru-a01-002885,Aru-b01-000341
ACBK1g00414,.,.
ACBK1g00415,.,Aru-b01-000343
ACBK1g00416,.,Aru-b01-000346
ACBK1g00417,Aru-a01-002879,Aru-b01-000347
ACBK1g00418,.,.
ACBK1g00419,.,.
ACBK1g00420,Aru-a01-002878,Aru-b01-000348
ACBK1g00421,.,.
ACBK1g00422,Aru-a01-002876,Aru-b01-000352
ACBK1g00423,.,.
ACBK1g00424,.,.
ACBK1g00425,Aru-a01-002875,Aru-b01-000353
ACBK1g00426,.,Aru-b01-000354
ACBK1g00427,Aru-a01-002874,Aru-b01-000355
ACBK1g00428,Aru-a01-002873,Aru-b01-000356
ACBK1g00429,.,Aru-b01-000357
ACBK1g00430,Aru-a01-002872,.
ACBK1g00431,Aru-a01-002871,Aru-b01-000358
ACBK1g00432,Aru-a01-002870,Aru-b01-000359
ACBK1g00433,Aru-a01-002869,Aru-b01-000360
ACBK1g00434,Aru-a01-002868,Aru-b01-000361
ACBK1g00435,.,Aru-b01-000362
ACBK1g00436,Aru-a01-002866,Aru-b01-000363
ACBK1g00437,Aru-a01-002864,Aru-b01-000364
ACBK1g00438,Aru-a01-002863,Aru-b01-000365
ACBK1g00439,Aru-a01-002862,Aru-b01-000366
ACBK1g00440,.,.
ACBK1g00441,.,.
ACBK1g00442,.,Aru-b01-000367
ACBK1g00443,Aru-a01-002861,Aru-b01-000368
ACBK1g00444,.,Aru-b01-000369
ACBK1g00445,Aru-a01-002859,Aru-b01-000371
ACBK1g00446,Aru-a01-002858,.
ACBK1g00447,.,.
ACBK1g00448,Aru-a01-002857,Aru-b01-000372
ACBK1g00449,.,Aru-b01-000373
ACBK1g00450,Aru-a01-002856,.
ACBK1g00451,.,.
ACBK1g00452,.,Aru-b01-000374
ACBK1g00453,.,.
ACBK1g00454,.,.
ACBK1g00455,.,.
ACBK1g00456,Aru-a01-002855,Aru-b01-000375
ACBK1g00457,Aru-a01-002849,Aru-b01-000377
ACBK1g00458,Aru-a01-002848,Aru-b01-000378
ACBK1g00459,Aru-a01-002832,Aru-b01-000379
ACBK1g00460,.,Aru-b01-000381
ACBK1g00461,.,Aru-b01-000382
ACBK1g00462,.,.
ACBK1g00463,Aru-a01-002831,Aru-b01-000383
ACBK1g00464,.,Aru-b01-000384
ACBK1g00465,Aru-a01-002830,Aru-b01-000385
ACBK1g00466,Aru-a01-002829,Aru-b01-000386
ACBK1g00467,Aru-a01-002828,Aru-b01-000387
ACBK1g00468,Aru-a01-002827,Aru-b01-000388
ACBK1g00469,.,.
ACBK1g00470,Aru-a01-002826,.
ACBK1g00471,.,.
ACBK1g00472,.,.
ACBK1g00473,Aru-a01-002825,Aru-b01-000389
ACBK1g00474,Aru-a01-002824,Aru-b01-000390
ACBK1g00475,Aru-a01-002823,Aru-b01-000391
ACBK1g00476,Aru-a01-002822,Aru-b01-000392
ACBK1g00477,Aru-a01-002821,Aru-b01-000393
ACBK1g00478,.,Aru-b01-000394
ACBK1g00479,.,.
ACBK1g00480,Aru-a01-002819,Aru-b01-000396
ACBK1g00481,.,.
ACBK1g00482,.,Aru-b01-000397
ACBK1g00483,Aru-a01-002818,Aru-b01-000398
ACBK1g00484,Aru-a01-002817,Aru-b01-000400
ACBK1g00485,Aru-a01-002816,.
ACBK1g00486,.,Aru-b01-000401
ACBK1g00487,.,Aru-b01-000402
ACBK1g00488,.,.
ACBK1g00489,Aru-a01-002815,Aru-b01-000403
ACBK1g00490,Aru-a01-002814,.
ACBK1g00491,Aru-a01-002813,Aru-b01-000405
ACBK1g00492,.,Aru-b01-000406
ACBK1g00493,Aru-a01-002812,Aru-b01-000408
ACBK1g00494,Aru-a01-002811,.
ACBK1g00495,.,.
ACBK1g00496,.,Aru-b01-000409
ACBK1g00497,.,.
ACBK1g00498,Aru-a01-002808,Aru-b01-000413
ACBK1g00499,.,Aru-b01-000414
ACBK1g00500,Aru-a01-002807,Aru-b01-000415
ACBK1g00501,Aru-a01-002806,Aru-b01-000416
ACBK1g00502,Aru-a01-002805,Aru-b01-000417
ACBK1g00503,.,Aru-b01-000418
ACBK1g00504,.,Aru-b01-000419
ACBK1g00505,Aru-a01-002804,.
ACBK1g00506,Aru-a01-002803,Aru-b01-000420
ACBK1g00507,.,.
ACBK1g00508,.,Aru-b01-000422
ACBK1g00509,.,Aru-b01-000423
ACBK1g00510,Aru-a01-002802,.
ACBK1g00511,Aru-a01-002799,Aru-b01-000424
ACBK1g00512,Aru-a01-002798,Aru-b01-000425
ACBK1g00513,Aru-a01-002797,.
ACBK1g00514,Aru-a01-002796,Aru-b01-000427
ACBK1g00515,.,Aru-b01-000428
ACBK1g00516,Aru-a01-002795,Aru-b01-000429
ACBK1g00517,Aru-a01-002794,.
ACBK1g00518,.,.
ACBK1g00519,.,Aru-b01-000432
ACBK1g00520,Aru-a01-002793,Aru-b01-000433
ACBK1g00521,Aru-a01-002792,Aru-b01-000434
ACBK1g00522,.,Aru-b01-000435
ACBK1g00523,Aru-a01-002791,Aru-b01-000436
ACBK1g00524,Aru-a01-002790,.
ACBK1g00525,Aru-a01-002789,Aru-b01-000437
ACBK1g00526,Aru-a01-002788,Aru-b01-000438
ACBK1g00527,.,.
ACBK1g00528,Aru-a01-002787,Aru-b01-000439
ACBK1g00529,Aru-a01-002786,Aru-b01-000440
ACBK1g00530,.,Aru-b01-000442
ACBK1g00531,.,.
ACBK1g00532,.,Aru-b01-000444
ACBK1g00533,.,.
ACBK1g00534,Aru-a01-002785,Aru-b01-000445
ACBK1g00535,.,.
ACBK1g00536,.,.
ACBK1g00537,Aru-a01-002783,Aru-b01-000447
ACBK1g00538,.,.
ACBK1g00539,Aru-a01-002782,Aru-b01-000448
ACBK1g00540,Aru-a01-002781,Aru-b01-000449
ACBK1g00541,Aru-a01-002780,Aru-b01-000450
ACBK1g00542,.,Aru-b01-000452
ACBK1g00543,Aru-a01-002778,Aru-b01-000453
ACBK1g00544,Aru-a01-002777,Aru-b01-000454
ACBK1g00545,.,.
ACBK1g00546,Aru-a01-002773,Aru-b01-000458
ACBK1g00547,.,Aru-b01-000459
ACBK1g00548,Aru-a01-002772,Aru-b01-000460
ACBK1g00549,Aru-a01-002771,.
ACBK1g00550,.,Aru-b01-000462
ACBK1g00551,Aru-a01-002770,.
ACBK1g00552,.,Aru-b01-000463
ACBK1g00553,Aru-a01-002769,Aru-b01-000464
ACBK1g00554,.,.
ACBK1g00555,.,Aru-b01-000465
ACBK1g00556,Aru-a01-002768,.
ACBK1g00557,Aru-a01-002766,Aru-b01-000466
ACBK1g00558,Aru-a01-002765,Aru-b01-000467
ACBK1g00559,.,Aru-b01-000468
ACBK1g00560,Aru-a01-002763,Aru-b01-000469
ACBK1g00561,.,.
ACBK1g00562,.,Aru-b01-000470
ACBK1g00563,.,Aru-b01-000471
ACBK1g00564,Aru-a01-002762,Aru-b01-000472
ACBK1g00565,Aru-a01-002761,Aru-b01-000473
ACBK1g00566,.,Aru-b01-000474
ACBK1g00567,Aru-a01-002760,Aru-b01-000475
ACBK1g00568,.,Aru-b01-000477
ACBK1g00569,Aru-a01-002757,Aru-b01-000478
ACBK1g00570,Aru-a01-002756,Aru-b01-000479
ACBK1g00571,.,Aru-b01-000480
ACBK1g00572,Aru-a01-002755,Aru-b01-000481
ACBK1g00573,Aru-a01-002754,Aru-b01-000482
ACBK1g00574,.,Aru-b01-000483
ACBK1g00575,Aru-a01-002752,Aru-b01-000484
ACBK1g00576,Aru-a01-002750,Aru-b01-000485
ACBK1g00577,.,.
ACBK1g00578,.,.
ACBK1g00579,Aru-a01-002749,Aru-b01-000486
ACBK1g00580,Aru-a01-002748,Aru-b01-000487
ACBK1g00581,.,Aru-b01-000488
ACBK1g00582,Aru-a01-002746,Aru-b01-000489
ACBK1g00583,Aru-a01-002745,Aru-b01-000490
ACBK1g00584,Aru-a01-002744,Aru-b01-000491
ACBK1g00585,Aru-a01-002739,Aru-b01-000492
ACBK1g00586,Aru-a01-002738,Aru-b01-000493
ACBK1g00587,Aru-a01-002737,Aru-b01-000494
ACBK1g00588,Aru-a01-002736,Aru-b01-000495
ACBK1g00589,Aru-a01-002735,Aru-b01-000497
ACBK1g00590,.,Aru-b01-000498
ACBK1g00591,Aru-a01-002734,Aru-b01-000499
ACBK1g00592,.,.
ACBK1g00593,Aru-a01-002733,Aru-b01-000500
ACBK1g00594,Aru-a01-002732,Aru-b01-000501
ACBK1g00595,Aru-a01-002731,Aru-b01-000503
ACBK1g00596,Aru-a01-002730,Aru-b01-000504
ACBK1g00597,Aru-a01-002729,Aru-b01-000505
ACBK1g00598,Aru-a01-002728,Aru-b01-000506
ACBK1g00599,.,Aru-b01-000507
ACBK1g00600,Aru-a01-002727,Aru-b01-000508
ACBK1g00601,.,Aru-b01-000509
ACBK1g00602,Aru-a01-002725,Aru-b01-000510
