ACBK1g00001,,,
ACBK1g00065,Csa-17-000097,Csa-14-000049,Csa-3-000063
ACBK1g00066,Csa-17-000096,Csa-14-000050,Csa-3-000064
ACBK1g00067,Csa-17-000095,Csa-14-000051,Csa-3-000065
ACBK1g00068,Csa-17-000093,.,Csa-3-000066
ACBK1g00069,Csa-17-000092,Csa-14-000052,Csa-3-000067
ACBK1g00070,Csa-17-000091,Csa-14-000053,Csa-3-000068
ACBK1g00071,Csa-17-000090,Csa-14-000054,Csa-3-000069
ACBK1g00072,Csa-17-000089,Csa-14-000055,Csa-3-000070
ACBK1g00073,Csa-17-000088,Csa-14-000056,Csa-3-000071
ACBK1g00074,Csa-17-000087,Csa-14-000057,Csa-3-000073
ACBK1g00075,.,.,.
ACBK1g00076,Csa-17-000086,Csa-14-000059,Csa-3-000074
ACBK1g00077,Csa-17-000085,Csa-14-000060,Csa-3-000075
ACBK1g00078,Csa-17-000084,.,Csa-3-000076
ACBK1g00079,Csa-17-000083,Csa-14-000061,Csa-3-000077
ACBK1g00080,Csa-17-000082,Csa-14-000062,Csa-3-000078
ACBK1g00081,.,Csa-14-000063,.
ACBK1g00082,Csa-17-000080,Csa-14-000064,Csa-3-000079
ACBK1g00083,Csa-17-000079,Csa-14-000065,Csa-3-000080
ACBK1g00084,Csa-17-000078,Csa-14-000066,Csa-3-000081
ACBK1g00085,Csa-17-000077,Csa-14-000067,Csa-3-000082
ACBK1g00086,Csa-17-000076,Csa-14-000068,.
ACBK1g00087,Csa-17-000075,Csa-14-000069,Csa-3-000083
ACBK1g00088,Csa-17-000074,Csa-14-000071,Csa-3-000084
ACBK1g00089,Csa-17-000072,Csa-14-000073,Csa-3-000085
ACBK1g00090,Csa-17-000071,Csa-14-000074,Csa-3-000086
ACBK1g00091,Csa-17-000070,Csa-14-000075,Csa-3-000087
ACBK1g00092,Csa-17-000069,Csa-14-000076,Csa-3-000088
ACBK1g00093,Csa-17-000068,Csa-14-000077,Csa-3-000089
ACBK1g00094,Csa-17-000067,Csa-14-000078,Csa-3-000090
ACBK1g00095,Csa-17-000066,Csa-14-000079,Csa-3-000091
ACBK1g00096,Csa-17-000065,Csa-14-000080,Csa-3-000092
ACBK1g00097,Csa-17-000062,Csa-14-000083,Csa-3-000095
ACBK1g00098,Csa-17-000061,Csa-14-000084,Csa-3-000096
ACBK1g00099,.,.,.
ACBK1g00100,Csa-17-000060,Csa-14-000086,Csa-3-000098
ACBK1g00101,Csa-17-000059,Csa-14-000087,Csa-3-000100
ACBK1g00102,Csa-17-000058,Csa-14-000088,Csa-3-000101
ACBK1g00103,Csa-17-000057,Csa-14-000089,Csa-3-000102
ACBK1g00104,.,.,.
ACBK1g00105,.,.,.
ACBK1g00106,Csa-17-000056,Csa-14-000090,Csa-3-000103
ACBK1g00107,Csa-17-000055,Csa-14-000091,Csa-3-000104
ACBK1g00108,Csa-17-000054,Csa-14-000092,Csa-3-000105
ACBK1g00109,Csa-17-000053,Csa-14-000094,Csa-3-000106
ACBK1g00110,Csa-17-000052,Csa-14-000095,Csa-3-000107
ACBK1g00111,Csa-17-000051,Csa-14-000096,Csa-3-000109
ACBK1g00112,Csa-17-000050,Csa-14-000097,.
ACBK1g00113,Csa-17-000049,Csa-14-000098,Csa-3-000110
ACBK1g00114,Csa-17-000048,Csa-14-000099,Csa-3-000111
ACBK1g00115,Csa-17-000047,Csa-14-000100,.
ACBK1g00116,Csa-17-000046,Csa-14-000101,Csa-3-000112
ACBK1g00117,Csa-17-000045,Csa-14-000102,Csa-3-000113
ACBK1g00118,Csa-17-000043,Csa-14-000103,Csa-3-000114
ACBK1g00119,.,.,.
ACBK1g00120,Csa-17-000001,Csa-14-000106,Csa-3-000119
ACBK1g00121,.,.,.
ACBK1g00122,Csa-17-000002,Csa-14-000109,Csa-3-000120
ACBK1g00123,Csa-17-000003,Csa-14-000110,Csa-3-000121
ACBK1g00124,Csa-17-000004,Csa-14-000111,Csa-3-000122
ACBK1g00125,Csa-17-000005,Csa-14-000112,Csa-3-000123
ACBK1g00126,.,.,.
ACBK1g00127,Csa-17-000006,Csa-14-000117,Csa-3-000124
ACBK1g00128,Csa-17-000007,Csa-14-000118,Csa-3-000125
ACBK1g00129,.,.,.
ACBK1g00130,Csa-17-000008,Csa-14-000119,Csa-3-000126
ACBK1g00131,Csa-17-000009,Csa-14-000120,Csa-3-000127
ACBK1g00132,Csa-17-000010,Csa-14-000121,Csa-3-000128
ACBK1g00133,Csa-17-000012,Csa-14-000123,Csa-3-000130
ACBK1g00134,Csa-17-000013,Csa-14-000124,Csa-3-000131
ACBK1g00135,.,.,.
ACBK1g00136,Csa-17-000014,.,Csa-3-000132
ACBK1g00137,Csa-17-000015,.,Csa-3-000133
ACBK1g00138,Csa-17-000016,Csa-14-000126,.
ACBK1g00139,Csa-17-000017,Csa-14-000127,Csa-3-000134
ACBK1g00140,.,.,.
ACBK1g00141,Csa-17-000018,Csa-14-000128,Csa-3-000135
ACBK1g00142,.,.,.
ACBK1g00143,Csa-17-000020,Csa-14-000131,Csa-3-000137
ACBK1g00144,Csa-17-000021,Csa-14-000132,.
ACBK1g00145,Csa-17-000022,Csa-14-000133,Csa-3-000138
ACBK1g00146,Csa-17-000024,Csa-14-000135,Csa-3-000139
ACBK1g00147,Csa-17-000025,Csa-14-000136,Csa-3-000140
ACBK1g00148,Csa-17-000026,Csa-14-000137,Csa-3-000141
ACBK1g00149,Csa-17-000027,Csa-14-000138,Csa-3-000142
ACBK1g00150,Csa-17-000028,Csa-14-000139,.
ACBK1g00151,Csa-17-000029,Csa-14-000140,Csa-3-000143
ACBK1g00152,Csa-17-000030,Csa-14-000141,Csa-3-000144
ACBK1g00153,.,Csa-14-000142,.
ACBK1g00154,.,Csa-14-000143,.
ACBK1g00155,.,.,.
ACBK1g00156,Csa-17-000032,Csa-14-000144,Csa-3-000146
ACBK1g00157,Csa-17-000033,Csa-14-000145,Csa-3-000147
ACBK1g00158,Csa-17-000034,Csa-14-000146,Csa-3-000148
ACBK1g00159,Csa-17-000035,Csa-14-000148,Csa-3-000149
ACBK1g00160,Csa-17-000036,Csa-14-000149,Csa-3-000150
ACBK1g00161,.,.,.
ACBK1g00162,Csa-17-000037,Csa-14-000150,Csa-3-000151
ACBK1g00163,.,Csa-14-000151,Csa-3-000152
ACBK1g00164,Csa-17-000038,Csa-14-000152,Csa-3-000153
ACBK1g00165,Csa-17-000039,Csa-14-000153,Csa-3-000154
ACBK1g00166,,.,.
ACBK1g00167,Csa-17-000156,Csa-14-000155,Csa-3-000157
ACBK1g00168,Csa-17-000157,Csa-14-000156,Csa-3-000158
ACBK1g00169,Csa-17-000158,Csa-14-000157,Csa-3-000159
ACBK1g00170,Csa-17-000159,Csa-14-000158,Csa-3-000160
ACBK1g00171,Csa-17-000160,.,Csa-3-000161
ACBK1g00172,Csa-17-000161,Csa-14-000159,Csa-3-000164
ACBK1g00173,.,.,.
ACBK1g00174,Csa-17-000163,Csa-14-000161,Csa-3-000166
ACBK1g00175,.,.,.
ACBK1g00176,.,.,.
ACBK1g00177,Csa-17-000164,Csa-14-000162,Csa-3-000167
ACBK1g00178,Csa-17-000165,Csa-14-000163,Csa-3-000168
ACBK1g00179,.,.,.
ACBK1g00180,Csa-17-000166,Csa-14-000165,Csa-3-000169
ACBK1g00181,Csa-17-000167,Csa-14-000166,Csa-3-000170
ACBK1g00182,Csa-17-000168,Csa-14-000167,.
ACBK1g00183,.,Csa-14-000168,Csa-3-000171
ACBK1g00184,Csa-17-000169,Csa-14-000169,Csa-3-000172
ACBK1g00185,.,Csa-14-000170,Csa-3-000173
ACBK1g00186,Csa-17-000170,Csa-14-000172,Csa-3-000174
ACBK1g00187,Csa-17-000171,Csa-14-000173,Csa-3-000175
ACBK1g00188,Csa-17-000172,Csa-14-000174,Csa-3-000176
ACBK1g00189,Csa-17-000173,Csa-14-000175,Csa-3-000177
ACBK1g00190,Csa-17-000174,Csa-14-000176,Csa-3-000178
ACBK1g00191,Csa-17-000175,Csa-14-000177,Csa-3-000179
ACBK1g00192,Csa-17-000176,Csa-14-000178,Csa-3-000180
ACBK1g00193,Csa-17-000177,Csa-14-000179,Csa-3-000181
ACBK1g00194,.,.,Csa-3-000184
ACBK1g00195,Csa-17-000181,Csa-14-000182,.
ACBK1g00196,.,.,.
ACBK1g00197,Csa-17-000184,Csa-14-000184,Csa-3-000186
ACBK1g00198,Csa-17-000185,Csa-14-000185,Csa-3-000188
ACBK1g00199,Csa-17-000186,Csa-14-000186,Csa-3-000189
ACBK1g00200,Csa-17-000187,Csa-14-000187,Csa-3-000190
ACBK1g00201,.,.,.
ACBK1g00202,Csa-17-000188,Csa-14-000189,Csa-3-000192
ACBK1g00203,Csa-17-000189,Csa-14-000190,Csa-3-000193
ACBK1g00204,Csa-17-000190,Csa-14-000191,Csa-3-000194
ACBK1g00205,.,Csa-14-000192,Csa-3-000195
ACBK1g00206,Csa-17-000191,Csa-14-000193,Csa-3-000196
ACBK1g00207,Csa-17-000192,Csa-14-000195,Csa-3-000197
ACBK1g00208,Csa-17-000193,Csa-14-000196,Csa-3-000198
ACBK1g00209,Csa-17-000194,Csa-14-000197,Csa-3-000199
ACBK1g00210,Csa-17-000195,Csa-14-000198,Csa-3-000200
ACBK1g00211,Csa-17-000196,Csa-14-000199,Csa-3-000201
ACBK1g00212,Csa-17-000197,Csa-14-000201,Csa-3-000202
ACBK1g00213,Csa-17-000199,Csa-14-000203,Csa-3-000204
ACBK1g00214,Csa-17-000200,Csa-14-000204,Csa-3-000205
ACBK1g00215,Csa-17-000201,Csa-14-000205,.
ACBK1g00216,Csa-17-000202,Csa-14-000206,Csa-3-000206
ACBK1g00217,Csa-17-000210,Csa-14-000207,Csa-3-000207
ACBK1g00218,Csa-17-000211,.,Csa-3-000208
ACBK1g00219,Csa-17-000212,.,Csa-3-000209
ACBK1g00220,Csa-17-000213,.,Csa-3-000210
ACBK1g00221,Csa-17-000214,.,Csa-3-000211
ACBK1g00222,Csa-17-000215,.,Csa-3-000214
ACBK1g00223,Csa-17-000209,.,Csa-3-000215
ACBK1g00224,Csa-17-000218,Csa-14-000209,Csa-3-000216
ACBK1g00225,Csa-17-000219,Csa-14-000210,Csa-3-000217
ACBK1g00226,Csa-17-000220,Csa-14-000211,Csa-3-000218
ACBK1g00227,Csa-17-000221,Csa-14-000213,Csa-3-000219
ACBK1g00228,Csa-17-000222,Csa-14-000214,.
ACBK1g00229,Csa-17-000225,Csa-14-000215,Csa-3-000220
ACBK1g00230,Csa-17-000226,Csa-14-000216,Csa-3-000221
ACBK1g00231,Csa-17-000227,Csa-14-000217,Csa-3-000222
ACBK1g00232,Csa-17-000228,Csa-14-000218,Csa-3-000223
ACBK1g00233,Csa-17-000229,Csa-14-000219,Csa-3-000224
ACBK1g00234,Csa-17-000230,.,Csa-3-000225
ACBK1g00235,Csa-17-000231,Csa-14-000220,Csa-3-000226
ACBK1g00236,.,Csa-14-000221,.
ACBK1g00237,Csa-17-000234,Csa-14-000223,Csa-3-000228
ACBK1g00238,Csa-17-000236,Csa-14-000225,Csa-3-000230
ACBK1g00239,Csa-17-000237,Csa-14-000226,Csa-3-000231
ACBK1g00240,Csa-17-000238,.,Csa-3-000232
ACBK1g00241,Csa-17-000239,Csa-14-000227,Csa-3-000233
ACBK1g00242,Csa-17-000240,Csa-14-000228,Csa-3-000234
ACBK1g00243,Csa-17-000241,Csa-14-000229,Csa-3-000235
ACBK1g00244,.,.,.
ACBK1g00245,.,Csa-14-000230,.
ACBK1g00246,.,.,.
ACBK1g00247,Csa-17-000242,Csa-14-000231,Csa-3-000236
ACBK1g00248,Csa-17-000243,Csa-14-000232,Csa-3-000237
ACBK1g00249,Csa-17-000244,Csa-14-000233,Csa-3-000238
ACBK1g00250,Csa-17-000245,Csa-14-000234,Csa-3-000239
ACBK1g00251,Csa-17-000246,Csa-14-000235,Csa-3-000240
ACBK1g00252,Csa-17-000248,Csa-14-000236,Csa-3-000241
ACBK1g00253,.,.,.
ACBK1g00254,Csa-17-000249,.,Csa-3-000242
ACBK1g00255,.,.,.
ACBK1g00256,Csa-17-000251,Csa-14-000238,.
ACBK1g00257,Csa-17-000252,Csa-14-000239,Csa-3-000243
ACBK1g00258,Csa-17-000253,Csa-14-000240,Csa-3-000244
ACBK1g00259,Csa-17-000254,Csa-14-000242,Csa-3-000245
ACBK1g00260,Csa-17-000255,.,Csa-3-000246
ACBK1g00261,Csa-17-000256,Csa-14-000243,Csa-3-000248
ACBK1g00262,Csa-17-000257,Csa-14-000244,Csa-3-000249
ACBK1g00263,Csa-17-000258,Csa-14-000245,Csa-3-000250
ACBK1g00264,Csa-17-000259,Csa-14-000246,Csa-3-000251
ACBK1g00265,Csa-17-000260,Csa-14-000247,Csa-3-000252
ACBK1g00266,Csa-17-000261,Csa-14-000248,Csa-3-000253
ACBK1g00267,Csa-17-000262,Csa-14-000249,.
ACBK1g00268,Csa-17-000263,.,Csa-3-000254
ACBK1g00269,Csa-17-000265,Csa-14-000250,Csa-3-000255
ACBK1g00270,Csa-17-000267,Csa-14-000252,.
ACBK1g00271,Csa-17-000268,Csa-14-000253,Csa-3-000257
ACBK1g00272,.,.,Csa-3-000258
ACBK1g00273,.,.,Csa-3-000259
ACBK1g00274,Csa-17-000271,Csa-14-000255,Csa-3-000261
ACBK1g00275,Csa-17-000272,Csa-14-000256,Csa-3-000262
ACBK1g00276,Csa-17-000273,Csa-14-000257,Csa-3-000263
ACBK1g00277,Csa-17-000275,Csa-14-000259,Csa-3-000265
ACBK1g00278,Csa-17-000276,Csa-14-000260,Csa-3-000266
ACBK1g00279,.,.,.
ACBK1g00280,.,.,.
ACBK1g00281,Csa-17-000277,Csa-14-000261,Csa-3-000267
ACBK1g00282,Csa-17-000278,Csa-14-000262,Csa-3-000268
ACBK1g00283,Csa-17-000279,Csa-14-000263,Csa-3-000269
ACBK1g00284,Csa-17-000280,Csa-14-000264,Csa-3-000270
ACBK1g00285,Csa-17-000281,Csa-14-000265,.
ACBK1g00286,Csa-17-000282,Csa-14-000266,Csa-3-000271
ACBK1g00287,.,.,.
ACBK1g00288,.,.,.
ACBK1g00289,Csa-17-000283,Csa-14-000267,Csa-3-000273
ACBK1g00290,Csa-17-000284,Csa-14-000268,Csa-3-000274
ACBK1g00291,Csa-17-000286,Csa-14-000269,Csa-3-000275
ACBK1g00292,Csa-17-000287,Csa-14-000270,Csa-3-000276
ACBK1g00293,Csa-17-000288,Csa-14-000271,Csa-3-000277
ACBK1g00294,Csa-17-000289,Csa-14-000272,Csa-3-000278
ACBK1g00295,Csa-17-000290,Csa-14-000274,Csa-3-000280
ACBK1g00296,Csa-17-000291,Csa-14-000275,Csa-3-000281
ACBK1g00297,Csa-17-000292,Csa-14-000276,Csa-3-000282
ACBK1g00298,Csa-17-000293,Csa-14-000277,Csa-3-000283
ACBK1g00299,Csa-17-000294,.,Csa-3-000284
ACBK1g00300,Csa-17-000296,Csa-14-000278,Csa-3-000285
ACBK1g00301,Csa-17-000297,Csa-14-000279,Csa-3-000287
ACBK1g00302,Csa-17-000298,Csa-14-000280,Csa-3-000288
ACBK1g00303,Csa-17-000299,Csa-14-000281,Csa-3-000289
ACBK1g00304,Csa-17-000300,Csa-14-000282,Csa-3-000291
ACBK1g00305,Csa-17-000301,Csa-14-000283,Csa-3-000292
ACBK1g00306,Csa-17-000302,Csa-14-000284,Csa-3-000293
ACBK1g00307,Csa-17-000303,Csa-14-000285,Csa-3-000294
ACBK1g00308,Csa-17-000305,Csa-14-000286,Csa-3-000295
ACBK1g00309,Csa-17-000306,Csa-14-000287,Csa-3-000296
ACBK1g00310,Csa-17-000309,Csa-14-000290,Csa-3-000298
ACBK1g00311,Csa-17-000310,Csa-14-000292,Csa-3-000299
ACBK1g00312,Csa-17-000311,Csa-14-000293,Csa-3-000300
ACBK1g00313,Csa-17-000312,Csa-14-000294,Csa-3-000301
ACBK1g00314,Csa-17-000313,Csa-14-000295,Csa-3-000302
ACBK1g00315,Csa-17-000314,Csa-14-000296,Csa-3-000303
ACBK1g00316,Csa-17-000315,Csa-14-000297,Csa-3-000304
ACBK1g00317,Csa-17-000316,Csa-14-000298,Csa-3-000305
ACBK1g00318,Csa-17-000317,Csa-14-000299,Csa-3-000306
ACBK1g00319,Csa-17-000318,.,Csa-3-000307
ACBK1g00320,Csa-17-000319,.,Csa-3-000308
ACBK1g00321,Csa-17-000320,Csa-14-000300,Csa-3-000310
ACBK1g00322,.,.,.
ACBK1g00323,.,.,.
ACBK1g00324,.,.,.
ACBK1g00325,.,.,.
ACBK1g00326,Csa-17-000322,Csa-14-000302,Csa-3-000313
ACBK1g00327,Csa-17-000323,Csa-14-000303,Csa-3-000314
ACBK1g00328,Csa-17-000324,Csa-14-000304,Csa-3-000315
ACBK1g00329,Csa-17-000325,Csa-14-000305,Csa-3-000316
ACBK1g00330,Csa-17-000326,Csa-14-000306,Csa-3-000317
ACBK1g00331,.,.,.
ACBK1g00332,Csa-17-000329,Csa-14-000308,.
ACBK1g00333,Csa-17-000330,Csa-14-000309,Csa-3-000318
ACBK1g00334,Csa-17-000331,Csa-14-000310,Csa-3-000319
ACBK1g00335,Csa-17-000332,Csa-14-000311,Csa-3-000320
ACBK1g00336,Csa-17-000333,Csa-14-000312,Csa-3-000321
ACBK1g00337,Csa-17-000334,Csa-14-000313,Csa-3-000322
ACBK1g00338,Csa-17-000335,Csa-14-000314,Csa-3-000324
ACBK1g00339,Csa-17-000336,Csa-14-000315,Csa-3-000325
ACBK1g00340,Csa-17-000337,Csa-14-000316,Csa-3-000326
ACBK1g00341,Csa-17-000338,Csa-14-000317,.
ACBK1g00342,Csa-17-000339,Csa-14-000318,Csa-3-000327
ACBK1g00343,Csa-17-000340,Csa-14-000319,Csa-3-000328
ACBK1g00344,Csa-17-000341,Csa-14-000320,.
ACBK1g00345,Csa-17-000343,.,.
ACBK1g00346,Csa-17-000344,.,.
ACBK1g00347,Csa-17-000346,Csa-14-000321,Csa-3-000332
ACBK1g00348,Csa-17-000347,Csa-14-000322,Csa-3-000333
ACBK1g00349,Csa-17-000348,Csa-14-000324,Csa-3-000334
ACBK1g00350,Csa-17-000349,Csa-14-000325,Csa-3-000335
ACBK1g00351,Csa-17-000350,Csa-14-000326,Csa-3-000336
ACBK1g00352,Csa-17-000351,Csa-14-000327,Csa-3-000337
ACBK1g00353,Csa-17-000352,Csa-14-000328,Csa-3-000338
ACBK1g00354,Csa-17-000354,Csa-14-000330,Csa-3-000340
ACBK1g00355,.,.,.
ACBK1g00356,Csa-17-000355,Csa-14-000331,Csa-3-000341
ACBK1g00357,Csa-17-000356,Csa-14-000332,Csa-3-000342
ACBK1g00358,Csa-17-000357,Csa-14-000333,Csa-3-000343
ACBK1g00359,.,.,.
ACBK1g00360,Csa-17-000358,Csa-14-000334,Csa-3-000344
ACBK1g00361,Csa-17-000359,Csa-14-000336,Csa-3-000346
ACBK1g00362,Csa-17-000360,Csa-14-000337,Csa-3-000347
ACBK1g00363,Csa-17-000361,Csa-14-000338,Csa-3-000348
ACBK1g00364,Csa-17-000362,Csa-14-000339,Csa-3-000349
ACBK1g00365,Csa-17-000363,Csa-14-000340,Csa-3-000350
ACBK1g00366,Csa-17-000364,Csa-14-000341,Csa-3-000351
ACBK1g00367,Csa-17-000365,Csa-14-000342,Csa-3-000352
ACBK1g00368,Csa-17-000366,Csa-14-000343,Csa-3-000353
ACBK1g00369,.,.,.
ACBK1g00370,Csa-17-000367,Csa-14-000344,Csa-3-000354
ACBK1g00371,Csa-17-000368,Csa-14-000345,Csa-3-000355
ACBK1g00372,Csa-17-000369,Csa-14-000346,Csa-3-000356
ACBK1g00373,Csa-17-000370,Csa-14-000347,Csa-3-000357
ACBK1g00374,Csa-17-000371,Csa-14-000348,Csa-3-000358
ACBK1g00375,Csa-17-000372,Csa-14-000349,.
ACBK1g00376,Csa-17-000373,Csa-14-000352,Csa-3-000359
ACBK1g00377,Csa-17-000374,Csa-14-000353,Csa-3-000360
ACBK1g00378,Csa-17-000376,Csa-14-000354,Csa-3-000361
ACBK1g00379,.,Csa-14-000355,Csa-3-000362
ACBK1g00380,.,.,.
ACBK1g00381,Csa-17-000378,Csa-14-000357,Csa-3-000363
ACBK1g00382,Csa-17-000379,Csa-14-000358,Csa-3-000364
ACBK1g00383,Csa-17-000380,Csa-14-000359,Csa-3-000366
ACBK1g00384,Csa-17-000381,Csa-14-000360,Csa-3-000367
ACBK1g00385,Csa-17-000382,Csa-14-000361,Csa-3-000368
ACBK1g00386,Csa-17-000383,Csa-14-000362,Csa-3-000369
ACBK1g00387,Csa-17-000384,Csa-14-000363,Csa-3-000370
ACBK1g00388,Csa-17-000385,Csa-14-000364,Csa-3-000371
ACBK1g00389,Csa-17-000386,Csa-14-000365,Csa-3-000372
ACBK1g00390,.,.,.
ACBK1g00391,Csa-17-000390,Csa-14-000368,Csa-3-000374
ACBK1g00392,Csa-17-000391,Csa-14-000370,Csa-3-000375
ACBK1g00393,.,.,.
ACBK1g00394,Csa-17-000393,Csa-14-000372,Csa-3-000379
ACBK1g00395,Csa-17-000394,Csa-14-000373,Csa-3-000381
ACBK1g00396,Csa-17-000395,.,Csa-3-000383
ACBK1g00397,Csa-17-000396,Csa-14-000374,Csa-3-000384
ACBK1g00398,Csa-17-000397,Csa-14-000376,Csa-3-000385
ACBK1g00399,Csa-17-000398,Csa-14-000377,Csa-3-000386
ACBK1g00400,Csa-17-000399,Csa-14-000378,Csa-3-000387
ACBK1g00401,Csa-17-000400,Csa-14-000379,Csa-3-000388
ACBK1g00402,Csa-17-000401,Csa-14-000380,.
ACBK1g00403,Csa-17-000402,Csa-14-000381,Csa-3-000389
ACBK1g00404,Csa-17-000403,Csa-14-000382,Csa-3-000391
ACBK1g00405,Csa-17-000405,Csa-14-000384,Csa-3-000393
ACBK1g00406,Csa-17-000406,Csa-14-000385,Csa-3-000394
ACBK1g00407,Csa-17-000407,Csa-14-000386,Csa-3-000395
ACBK1g00408,Csa-17-000408,Csa-14-000387,Csa-3-000396
ACBK1g00409,Csa-17-000409,Csa-14-000388,Csa-3-000397
ACBK1g00410,Csa-17-000410,.,Csa-3-000398
ACBK1g00411,Csa-17-000411,Csa-14-000389,Csa-3-000399
ACBK1g00412,Csa-17-000412,Csa-14-000390,Csa-3-000400
ACBK1g00413,Csa-17-000413,Csa-14-000391,Csa-3-000401
ACBK1g00414,Csa-17-000415,Csa-14-000392,Csa-3-000402
ACBK1g00415,Csa-17-000417,Csa-14-000394,Csa-3-000404
ACBK1g00416,Csa-17-000420,Csa-14-000396,Csa-3-000405
ACBK1g00417,Csa-17-000421,Csa-14-000397,Csa-3-000406
ACBK1g00418,Csa-17-000422,Csa-14-000398,Csa-3-000408
ACBK1g00419,Csa-17-000423,Csa-14-000399,Csa-3-000409
ACBK1g00420,Csa-17-000424,Csa-14-000400,Csa-3-000410
ACBK1g00421,.,.,.
ACBK1g00422,Csa-17-000426,.,Csa-3-000412
ACBK1g00423,.,Csa-14-000403,Csa-3-000413
ACBK1g00424,.,.,.
ACBK1g00425,Csa-17-000427,Csa-14-000405,Csa-3-000414
ACBK1g00426,Csa-17-000428,Csa-14-000406,Csa-3-000415
ACBK1g00427,Csa-17-000429,Csa-14-000407,Csa-3-000416
ACBK1g00428,Csa-17-000430,Csa-14-000410,Csa-3-000417
ACBK1g00429,Csa-17-000431,Csa-14-000411,Csa-3-000418
ACBK1g00430,Csa-17-000432,Csa-14-000412,.
ACBK1g00431,Csa-17-000433,Csa-14-000413,Csa-3-000419
ACBK1g00432,Csa-17-000434,Csa-14-000414,Csa-3-000420
ACBK1g00433,Csa-17-000435,Csa-14-000415,Csa-3-000421
ACBK1g00434,Csa-17-000436,Csa-14-000416,Csa-3-000422
ACBK1g00435,Csa-17-000437,Csa-14-000417,Csa-3-000423
ACBK1g00436,Csa-17-000438,.,Csa-3-000424
ACBK1g00437,Csa-17-000439,Csa-14-000418,Csa-3-000425
ACBK1g00438,Csa-17-000440,.,Csa-3-000426
ACBK1g00439,Csa-17-000441,Csa-14-000419,Csa-3-000427
ACBK1g00440,.,.,.
